Liste des organismes bénéficiaires du Fonds européen de développement régional et du Fonds social européen en Poitou Charentes,,,,,,,,,
"Nota bene : ces données concernent les projets pour lesquels le concours des Fonds européens a été approuvé en comité de programmation

Données actualisées au 18/10/2009",,,,,,,,,
Nom ou raison sociale du bénéficiaire,Intitulé du dossier,Montant du projet en coût total,Montant du cofinanceur européen,Fonds européen concerné,Région de localisation du dossier,Localisation,Programme,Catégorisation,Libellé catégorisation
CAILLE Jérôme,Centrale photovoltaïque connectée au réseau d'une puissance de 16.32 kWC,"99,145 €","32,640 €",FEDER ,POITOU-CHARENTES,DEUX-SEVRES / PARTHENAY / MONCOUTANT / LARGEASSE,Programme Opérationnel FEDER 2007-2013,40,Energie renouvelable: én. solaire
CAP JEUNES,2008 - Accompagnement et mise en oeuvre de l'attestation de compétences,"39,000 €","10,500 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CAP JEUNES,2008 - Formation des personnes en contrat d'avenir Sud Charente,"19,733 €","8,224 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CARDIOSAINTONGE,Création d'un outil informatique partagé (extranet sécurisé),"44,658 €","10,397 €",FEDER ,POITOU-CHARENTES,CHARENTE-MARITIME / SAINTES / SAINTES / SAINTES,Programme Opérationnel FEDER 2007-2013,13,"Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
Carrefour pour l'insertion et le Développement des Initiatives Locales (CIDIL),2008 - Chantiers d'insertion Jardins du bandiat et rivières ,"319,463 €","44,812 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Carrefour pour l'insertion et le Développement des Initiatives Locales (CIDIL),"2009 - accompagnement socioprofessionnel des chantiers d'insertion jardins du Bandiat et SIAH Echelle, Bandiat,Tardoire","110,317 €","58,167 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / MONTBRON / SOUFFRIGNAC,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CARROSSERIE SAINT AUBERT,A0901003T-Meuble serveur arrière pour véhicules du SMUR,"90,050 €","45,000 €",FEDER ,POITOU-CHARENTES,CHARENTE-MARITIME / SAINT-JEAN-D'ANGELY / SAINT-JEAN-D'ANGELY,Programme Opérationnel FEDER 2007-2013,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CASES HOME,A0812009T-Etude de faisabilité d'habitations modules bois mobiles et démontables.,"89,270 €","44,000 €",FEDER ,POITOU-CHARENTES,CHARENTE-MARITIME / SAINT-JEAN-D'ANGELY / MATHA / GOURVILLETTE,Programme Opérationnel FEDER 2007-2013,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
CASSIOPEE,2008 APLIS CASSIOPEE,"21,129 €","10,560 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / RUFFEC / RUFFEC,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CASSIOPEE,2008 - Atelier chantier d'insertion espace Baby Boom,"40,810 €","16,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / RUFFEC,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CASSIOPEE,2008 - Cassiopée Lieu Ressources,"116,082 €","55,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CASSIOPEE,2009 - Accompagnement des femmes employées en contrat d'avenir dans le cadre du chantier d'insertion  BABY Boom ,"27,701 €","10,667 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / RUFFEC,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CASSIOPEE,2009 - Association CASSIOPEE - Lieu ressources du Ruffécois,"116,000 €","58,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / RUFFEC,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CCAS DE CHATELAILLON,2008 ACCOMPAGNEMENT ATELIER DE REMOBILISATION SUR L EMPLOI,"5,440 €","4,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CCAS DE CHATELAILLON,2009 ACCOMPAGNEMENT ATELIER DE REMOBILISATION SUR L EMPLOI,"5,469 €","4,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CCAS de l'Isle d'Espagnac,Accompagnment individualisé de participants du PLIE,"49,294 €","24,647 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / RUELLE-SUR-TOUVRE / L' ISLE-D'ESPAGNAC,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CCAS de Parthenay,2009 - Chantier d'insertion de Parthenay,"262,696 €","42,500 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / PARTHENAY,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CEDIF,2008 APLIS CEDIF,"28,099 €","11,982 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / CONFOLENS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CEDIF,2008 - Atelier et chantier d'insertion DEFI-Création,"83,500 €","27,500 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / CONFOLENS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CEDIF,2008 - Lieu ressources Charente Limousine,"107,167 €","44,167 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / CONFOLENS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CEDIF,2009 - Accompagnement dans le cadre de l'atelier chantier d'insertion Défi création et Défi boutik,"81,341 €","29,958 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / CONFOLENS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CEFR- Centr'Europe de formation routière,2008 - Formation Préparation au BEPECASER,"4,626 €","2,900 €",FONDS SOCIAL EUROPEEN,PAYS DE LA LOIRE,VENDEE / FONTENAY-LE-COMTE / FONTENAY-LE-COMTE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Cellule Régionale d'Aide à la Vie Autonome - Centre d'Information et de Conseil en Aide Technique - CRAVA- CICAT,2008 accompagnement social inidivdualisé,"68,381 €","18,300 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre communal d'action sociale (CCAS) de Bressuire,2008 Chantier d'insertion  Espaces verts ,"98,400 €","25,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / BRESSUIRE / BRESSUIRE / BRESSUIRE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre de Formation d'Apprentis Agricole, 2007 Amélioration de la Qualité en Apprentissage,"168,130 €","64,077 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Centre de formation-lycée professionnel,2008 - Formation BTS conseillère en Economie sociale et Familiale,"5,000 €","2,500 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / BRESSUIRE / MAULEON,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre de Plein Air - M.J.C. de LATHUS,2008 APLIS CENTRE DE PLEIN AIR DE LATHUS,"14,400 €","7,200 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE / MONTMORILLON,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre de Plein Air - M.J.C. de LATHUS,"valorisation, entretien et animation de l'espace naturel et rural","215,000 €","100,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE / MONTMORILLON / LUSSAC-LES-CHATEAUX,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre d'Information sur les droits des femmes et des familles,2008 ASI  CIDFF VIENNE,"17,220 €","8,610 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre d'Information sur les droits des femmes et des familles,2008 Promouvoir l'accès des femmes à l'emploi dans le département de la Vienne,"70,000 €","35,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,69,Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes...
Centre d'Information sur les droits des femmes et des familles,2009 - Promouvoir l'accès des femmes à l'emploi dans le département de la Vienne (86),"70,000 €","35,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,69,Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes...
Centre d'Information sur les Droits des Femmes et des Familles (79),2008 Promouvoir l'accès des femmes à l'emploi en Deux Sèvres,"70,000 €","35,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES,Programme opérationnel national Fonds social européen,69,Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes...
Centre d'Information sur les Droits des Femmes et des Familles (79),2009- Promouvoir l'accès des femmes à l'emploi dans le département des Deux-Sèvres,"70,000 €","35,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES,Programme opérationnel national Fonds social européen,69,Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes...
Centre hospitalier de Montmorillon,Mise en place d'équipements assurant la transmission numérisée d'images permettant un diagnostic à d,"88,660 €","35,464 €",FEDER ,POITOU-CHARENTES,VIENNE / MONTMORILLON,Programme Opérationnel FEDER 2007-2013,13,"Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
CENTRE HOSPITALIER HENRI LABORIT,participation à la mise en place d'une équipe mobile de psychiatrie précarité (intervention d'une équipe mobile de psychologues sur l'ensemble du département de la Vienne auprès de publics en difficulté d'insertion professionnelle- bénéficiaires RMI,"369,511 €","109,755 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre Hospitalier Labajouderie de Confolens,Mise en place d'équipements assurant la transmission numérisée d'images permettant un diagnostic ,"88,660 €","35,464 €",FEDER ,POITOU-CHARENTES,CHARENTE / CONFOLENS / CONFOLENS,Programme Opérationnel FEDER 2007-2013,13,"Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
Centre Régional d'Etudes et de Documentations Economiques et Sociales,2008 Accompagnement des élus de comités d'entreprise pour une plus grande égalité professionnelle entre les femmes et les hommes,"18,870 €","9,435 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,,Programme opérationnel national Fonds social européen,69,Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes...
Centre Régional d'Etudes et de Documentations Economiques et Sociales,2009 Accompagnement des élus de comités d'entreprise pour une plus grande égalité professionnelle et salariale entre les femmes et les hommes,"39,690 €","19,845 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / NIORT / NIORT-NORD / CHAURAY,Programme opérationnel national Fonds social européen,69,Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes...
CENTRE SOCIAL AYTRE,2008 ACCOMPAGNEMENT INDIVIDUALISE A L EMPLOI,"49,120 €","22,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CENTRE SOCIAL AYTRE,2009 ACCOMPAGNEMENT INDIVIDUALISE A L EMPLOI,"46,500 €","23,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / LA ROCHELLE / AYTRE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre social culturel du canton de Ménigoute,2008 - Chantier d'insertion Pays Ménigoutais et Espace Gâtine,"253,962 €","40,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre social culturel du canton de Ménigoute,2009 - Chantier d'insertion Pays Ménigoutais et Espace Gâtine,"260,410 €","50,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre Social Culturel et Sportif,2008 APLIS CSC ROUMAZIERES LOUBERT,"25,928 €","8,960 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CENTRE SOCIAL DE TASDON,2008 ACCOMPAGNEMENT APPUI PERSONNALISE POUR L EMPLOI,"25,000 €","3,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / LA ROCHELLE / ROCHELLE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CENTRE SOCIAL DE TASDON,2009 ACCOMPAGNEMENT APPUI PERSONNALISE POUR L E MPLOI,"25,132 €","3,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / LA ROCHELLE / ROCHELLE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre social du Petit Marseille,2008 APLIS CS PETIT MARSEILLE,"19,129 €","8,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
centre social et culturel du marais,2009 centre social et culturel du marais espace emploi,"23,634 €","10,500 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / NIORT,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
centre social et culturel du marais,espace emploi,"23,097 €","10,500 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / NIORT / NIORT-OUEST / COULON,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre Social et Socio Culturel de Pons,2008 APLIS Centre Social et Socioculturel de PONS,"16,135 €","8,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / SAINTES / PONS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CENTRE SOCIAL LA ROCHELLE VILLE,2008 ACCOMPAGNEMENT SPECIFIQUE ET MESURE APE,"46,679 €","22,200 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / LA ROCHELLE / ROCHELLE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CENTRE SOCIAL LA ROCHELLE VILLE,2009 ACCOMPAGNEMENT SPECIQUE ET MESURE APE,"47,000 €","22,200 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / LA ROCHELLE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre Socio-Culturel du Pays Mauzeen,2008 espace emploi,"28,272 €","10,500 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / NIORT / MAUZE-SUR-LE-MIGNON / MAUZE-SUR-LE-MIGNON,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre Socio-Culturel du Pays Mauzeen,espace emploi,"26,749 €","10,500 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / NIORT,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre Socio-Culturel du Thouarsais,2008 APLIS CENTRE SOCIO CULTUREL THOUARS,"19,050 €","8,400 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES / BRESSUIRE / THOUARS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Centre Technique d'Aide aux Associations,Formation sur temps de travail Chantier insertion CTAA,"4,259 €","4,259 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / ANGOULEME,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
CFAA 17 Lycée Georges Desclaude,2007 Amélioration de la Qualité en Apprentissage,"145,402 €","65,431 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
CFA de la CCI Angoulême, 2007 Amélioration de la Qualité en Apprentissage,"783,376 €","352,519 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
CFA de la Chambre de Commerce et d'Industrie de la Vienne,2007 Amélioration de la Qualité en Apprentissage,"1,055,997 €","466,904 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE / POITIERS,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
CFAI FORMAVENIR,2007 Amélioration de la Qualité en Apprentissage,"244,425 €","109,991 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
CF CONSEIL,2008 REPERAGE DES POTENTIELS PERSONNELS,"3,000 €","3,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
C.G.FIXE,A0902002T - Mise en place d'un outil informatique de promotion de vente et de distribution de produits (30 000) de fixation.,"85,884 €","42,000 €",FEDER ,POITOU-CHARENTES,CHARENTE-MARITIME / ROCHEFORT / ROCHEFORT / ROCHEFORT,Programme Opérationnel FEDER 2007-2013,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
Chambre d'Agriculture de la Charente-Maritime ,2008 Accompagnement de l'installation des jeunes agriculteurs,"19,941 €","9,971 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
Chambre d'Agriculture de la Charente-Maritime ,2008 Adaptation des accompagnements aux publics agricoles particuliers,"33,750 €","13,500 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
Chambre d'Agriculture de la Vienne,2008 Accompagnement de l'installation de jeunes agriculteurs de la VIENNE ,"17,385 €","8,693 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
Chambre d'Agriculture de la Vienne,2008 Adaptation des accompagnements aux publics agricoles particuliers,"16,875 €","6,750 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
Chambre d'Agriculture des Deux-Sèvres,2008 Accompagnement de l'installation des jeunes agriculteurs dans les Deux Sèvres ,"36,621 €","18,311 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,DEUX-SEVRES,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
Chambre d'Agriculture des Deux-Sèvres,2008  Adaptation des accompagnements aux publics agricoles particuliers,"16,875 €","6,750 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
CHAMBRE D'AGRICULTURE POITOU CHARENTES,2008 Adaptation des accompagnements aux publics agricoles particuliers,"10,350 €","4,140 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
Chambre de Commerce et d'Industrie de Rochefort et de Saintonge,2007 Amélioration de la Qualité en Apprentissage ,"104,888 €","47,200 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME / SAINTES,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Chambre de Commerce et d'Industrie des Deux-Sèvres,Productivité industrielle - 4ème phase,"1,687,160 €","296,200 €",FEDER ,POITOU-CHARENTES,,Programme Opérationnel FEDER 2007-2013,63,Conception et diffusion de modes d'organisation du travail innovateurs et plus productifs
Chambre de Métiers et de l'Artisanat Charente,2007: promotion et accompagnement à la VAE pour les titres du secteur des métiers,"20,861 €","8,344 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
Chambre de Métiers et de l'Artisanat Charente,2008: COMAFOA/ Prestations R.H,"73,050 €","32,872 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
Chambre de Métiers et de l'Artisanat Charente,2008 Créer et reprendre une entreprise artisanale en Charente 2008,"271,438 €","122,147 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
Chambre de Métiers et de l'Artisanat Charente,2008: Formation des artisans et conjoints,"68,182 €","30,000 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
Chambre de Métiers et de l'Artisanat Charente,2008 - Promotion de l'artisanat de la charente,"20,520 €","10,260 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,69,Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes...
Chambre de Métiers et de l'Artisanat Charente,chargé de mission entreprise chambre de métiers de la chanrente,"35,417 €",,FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME / ANGOULEME,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Chambre de Métiers et de l'Artisanat Charente,GRH Artisanat,"158,677 €","63,471 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
Chambre de Métiers et de l'Artisanat de Charente-Maritime,"2008 Accompagnement à la création, la reprise, au développement et à la  transmission d'entreprise en 17","161,756 €","80,878 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE-MARITIME,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
CHAMBRE DE METIERS ET DE L'ARTISANAT DE LA CHARENTE, 2007 Amélioration de la Qualité en Apprentissage ,"251,696 €","113,263 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,CHARENTE / ANGOULEME,Programme opérationnel national Fonds social européen,62,Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés...
Chambre de Métiers et de l'Artisanat de la Vienne,2007: GRH Artisanat,"75,702 €","24,714 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
Chambre de Métiers et de l'Artisanat de la Vienne,2007: promotion et accompagnement à la VAE pour les tittres du secteur des métiers,"20,482 €","9,217 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
Chambre de Métiers et de l'Artisanat de la Vienne,2008: accompagnement de candidats à la VAE,"2,259 €",904 €,FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
Chambre de Métiers et de l'Artisanat de la Vienne,2008 Appui à la constitution d'un groupement d'employeur dans le département de la VIENNE,"32,876 €","13,150 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
Chambre de Métiers et de l'Artisanat de la Vienne,2008    chargée de mission entreprises,"29,334 €","29,334 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE / POITIERS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Chambre de Métiers et de l'Artisanat de la Vienne,2008: Développer l'Emploi dans l'Artisanat,"60,739 €","24,296 €",FONDS SOCIAL EUROPEEN,POITOU-CHARENTES,VIENNE,Programme opérationnel national Fonds social européen,64,"Développement de services spécifiques d'emploi, de formation et de soutien dans le contexte de restructuration sectorielle..."
